,t=14.00Gyr,t=9.50Gyr
0,6.27671418184,6.08710171775
1,7.93482722093,7.69322736159
2,12.0271272676,11.7802560642
3,16.8700894904,16.4509408128
4,14.7920716386,14.4394583244
5,11.0294318101,10.7896869742
6,21.1050179234,20.5472613886
7,6.78641537072,6.58052121669
8,9.64446813971,9.45233861439
9,9.88540431168,9.67731755383
10,22.3406144387,21.7508966482
11,13.9049998085,13.565066868
12,10.5200137228,10.2851964022
13,14.5630636441,14.223931031
14,17.4417952438,16.9865347684
15,7.60595416842,7.45413178879
16,13.4515072142,13.1343142496
17,7.70213125179,7.46611881384
18,16.5934682042,16.1647754408
19,14.965699436,14.6118157394
20,9.50881198663,9.30936157628
21,10.4179826568,10.1903748853
22,6.31035406025,6.11375136579
23,20.0145587426,19.5149648448
24,26.8275206648,26.1189022683
25,6.72522995322,6.59299087631
26,9.32077011799,9.12485998932
27,22.3016600517,21.7118186064
28,18.5103322101,18.0212360936
29,7.88297860739,7.7284004696
30,6.96356921343,6.74853005363
31,14.5020720034,14.1226783178
32,11.6685705461,11.3749678048
33,9.35253235151,9.15395799044
34,3.27268292214,3.14948230595
35,7.040661895,6.82701640875
36,7.83629373783,7.59470579325
37,9.47652105648,9.27973389289
38,14.9285030585,14.5490071423
39,14.9875741622,14.6074661725
40,22.9753749546,22.3706144686
41,20.5939058278,20.0637231439
42,22.9405469066,22.3503583599
43,11.0399245548,10.79141561
44,11.4290150372,11.178189513
45,13.000714591,12.688524382
46,8.82670432856,8.55551063757
47,6.53567802615,6.40276933175
48,10.1115796151,9.90703177362
49,16.7536730931,16.3550089175
50,4.99017497324,4.82195740524
51,6.1316812849,5.94083671769
52,12.7471797713,12.4589346864
53,7.10711083228,6.88337278264
54,11.2393673069,10.9844301807
55,5.0513467737,4.890314272
56,8.02667884154,7.77325478168
57,6.07770089528,5.89065486692
58,7.07698750975,6.93780634197
59,7.02676000631,6.88811041214
60,15.317066198,14.9365800145
61,7.48760246913,7.33452493461
62,10.2376872722,10.0264846749
63,8.56238502649,8.29946916179
64,10.2137240363,10.0088914922
65,2.39871686068,2.3053640883
66,18.226863223,17.7685962406
67,12.9052197462,12.6261623311
68,10.6358240809,10.4182681597
69,9.25859434821,8.97744799252
70,17.5315438662,17.1094527282
71,10.9459186627,10.6924530954
72,14.0895406692,13.7673275817
73,13.050089108,12.7450392303
74,11.970167702,11.6857202751
75,7.78153813757,7.62623827182
76,9.39126774971,9.20618557405
77,10.3185153857,10.0849004781
78,10.4692180589,10.248562916
79,9.51094261817,9.22014747036
80,1.98442855208,1.91042338555
81,11.7922941797,11.5280554973
82,20.7938883346,20.2434987241
83,8.12603993055,7.96548305228
84,8.94503917803,8.66895509172
85,11.7783635646,11.4987943346
86,15.0765055821,14.7252398576
87,6.63701728171,6.42953407606
88,7.33405616302,7.10418402368
89,8.28754533819,8.03661135115
90,14.8889682892,14.5138237009
91,7.95573052739,7.79956228442
92,6.555679161,6.34959692799
93,7.96677543521,7.80892135765
94,9.91777641017,9.71037396906
95,10.728017486,10.5080024078
96,12.3921746061,12.1230477081
97,20.9219504106,20.3767548317
98,6.68058759463,6.47496656934
99,8.63849986118,8.44203203191
100,6.83724336497,6.62807625248
101,19.0230859055,18.5211293582
102,7.20620197046,6.98621990782
103,13.5444611469,13.2303901868
104,5.18694498633,5.02803498473
105,26.9663987786,26.2615640767
106,14.042484915,13.7016163657
107,16.5748235568,16.1579184215
108,8.26012420294,8.00565311901
109,14.3881917382,14.034988383
110,4.41979794111,4.27321115966
111,12.8124342153,12.5130954875
112,21.3709445435,20.8180247747
113,20.8488694754,20.3150583146
114,2.47306276277,2.3784627027
115,15.1865844954,14.8393804939
116,3.70786245975,3.58159378366
117,6.55434025713,6.35520485133
118,10.4125196509,10.18270078
119,14.5842102558,14.2652120164
120,20.9733820022,20.4182123246
121,11.2643582115,11.004004312
122,21.3710535966,20.8053888994
123,6.01590013303,5.82644593415
124,24.9482518987,24.2899753405
125,9.93339178811,9.71537751503
126,5.40989529581,5.24115769366
127,11.1257998255,10.8890621487
128,3.74566335079,3.62081573885
129,18.3958005757,17.9238706834
130,11.5881117905,11.305394897
131,4.28680609586,4.14237221796
132,15.9593916146,15.5661586138
133,11.3367801165,11.0630853074
134,7.1957698465,7.05297510395
135,7.33892126182,7.1935264948
136,9.216563112,8.93716098264
137,5.49148745188,5.31243632242
138,8.70491283418,8.43703770326
139,6.76352878279,6.55518478009
140,6.25048284361,6.05898164427
141,21.6507023623,21.0805969304
142,14.327848885,13.9639579562
143,9.01841449053,8.83346073069
144,7.41285789936,7.18811568542
145,6.23456994039,6.03478838499
146,5.51207006396,5.33726703787
147,14.5948764553,14.2520004307
148,12.9696824638,12.688579687
149,8.20273311936,8.03978160184
150,16.052625574,15.6478013335
151,9.11790839289,8.92483620857
152,12.2383305763,11.9828592832
153,2.4959656587,2.39687089062
154,4.19416574727,4.05713129976
155,7.8608999828,7.70689386958
156,5.68742290602,5.57510974108
157,8.31195497332,8.14243697257
158,10.2102974301,10.0011233068
159,24.9908086178,24.330837568
160,6.7848433454,6.57203581028
161,13.9385033941,13.6135628687
162,8.24389716874,7.99247200398
163,19.7590546587,19.2393189316
164,13.4813486444,13.1349030492
165,8.05169111475,7.85914117159
166,21.4692392318,20.9016897402
167,4.69243191258,4.54746611793
168,13.9150701737,13.601268009
169,11.7645640944,11.5234802677
170,18.3110572514,17.8263656195
171,6.71949401952,6.50612938064
172,21.5250348535,20.9552507927
173,8.65806653633,8.48417748248
174,19.6530085974,19.1439999545
175,16.6458400759,16.2460080271
176,9.14670300292,8.94973898061
177,11.6618695871,11.4046926933
178,10.1340028747,9.91197020226
179,5.96114441373,5.77898719834
180,13.8350636526,13.4995506714
181,23.2546449064,22.6414294187
182,12.8261509793,12.5350394788
183,5.96971757379,5.84714971797
184,12.6379605475,12.3593443213
185,5.39595032673,5.22145304859
186,9.27219886776,9.07702002221
187,12.0121744037,11.7382588558
188,17.5674715639,17.1122187987
189,8.02376091683,7.77895868111
190,7.875130696,7.71992839936
191,4.72397513711,4.56491929909
192,12.4094854477,12.1217904799
193,3.62122165812,3.50134803488
194,13.108156552,12.7878561422
195,14.4558898462,14.1212556302
196,21.4474390813,20.8825412806
197,25.071570901,24.4087739499
198,5.21764407128,5.05316961055
199,8.99427819945,8.81059777826
200,26.1783256607,25.4861665702
201,4.33755281317,4.19726282748
202,18.435518362,17.961332396
203,12.4528004054,12.1724418897
204,14.4858183947,14.1385029811
205,11.6899066356,11.4315497623
206,16.2269212803,15.8380394021
207,5.63382681679,5.45420202031
208,5.36154879752,5.18616436379
209,17.9223354848,17.4490034257
210,17.2120174761,16.7765294613
211,9.42735411804,9.24161470767
212,20.914430801,20.3896084376
213,26.7442143849,26.0653652829
214,9.30284535566,9.01943729918
215,25.3837901787,24.7126508548
216,13.4144929991,13.0941273863
217,5.2894224059,5.1166799202
218,3.91217928517,3.78257182506
219,4.07592229307,3.94197156921
220,4.56745367547,4.41543602663
221,5.58682307362,5.4144422476
222,13.5580878954,13.2228933034
223,19.8254807021,19.3089030961
224,7.88883325072,7.73339141755
225,4.77739530965,4.61392730118
226,11.8101388381,11.5670449942
227,16.5553239561,16.1829646844
228,8.52055342251,8.35326740291
229,11.4657622212,11.1900235913
230,13.4146917715,13.0966268601
231,10.6219154636,10.4031018834
232,10.7348208018,10.4674405763
233,22.4683765292,21.8739285928
234,11.4732292818,11.2176175818
235,8.6485089607,8.38400698183
236,8.24760609068,8.08072668061
237,12.2572354386,11.9827987427
238,16.9020864459,16.471713787
239,11.3188191362,11.0544826019
240,20.9973803323,20.4418258079
241,8.46103303106,8.29466263116
242,7.56255012146,7.41233417685
243,14.131648861,13.7900084806
244,14.1500952027,13.7779876351
245,8.1884284364,7.94168933841
246,8.12124115675,7.8727461286
247,8.65767812235,8.47597501095
248,14.7192341636,14.3689734456
249,18.9208299115,18.4203679057
250,2.84341949237,2.73916271436
251,9.43217501848,9.14547646823
252,8.98313119527,8.80633619687
253,2.63471335783,2.54271212126
254,3.89647589642,3.76803306801
255,12.2145606394,11.9115582151
256,16.0683391287,15.6700384664
257,11.1615185955,10.9142232012
258,25.6073420464,24.9333639349
259,9.49784567271,9.2876490605
260,6.53233971239,6.32861532984
261,6.01695433549,5.82640458709
262,18.0806444523,17.6179700497
263,7.12351537717,6.98408225026
264,14.8362999409,14.468562834
265,4.55754479314,4.40859356241
266,10.0894965793,9.88028653938
267,14.457123802,14.1308768995
268,4.21799500954,4.07435412436
269,10.8343380349,10.5953788895
270,9.13040151067,8.85249979366
271,5.10902777759,4.94677970653
272,5.63275573517,5.44739297437
273,12.5286771589,12.2373734311
274,8.95114143183,8.68039363727
275,8.98039808578,8.78639842598
276,4.3569215047,4.21134197914
277,9.58394305409,9.38039289103
278,18.8670483688,18.3891354787
279,18.1416854568,17.7108050301
280,6.36298394005,6.15412030964
281,13.7111025448,13.3763569486
282,6.72324934307,6.51543521919
283,22.4920408159,21.9030880993
284,12.6262417217,12.3062754991
285,11.0327574228,10.8043211047
286,6.40166528803,6.20315757325
287,8.61530143331,8.4445083987
288,11.8741187228,11.6295764786
289,10.2904230002,10.0822098895
290,4.82613246728,4.66795453576
291,9.16095582754,8.96260231394
292,10.5874756795,10.3522868162
293,13.5598571674,13.229310485
294,5.68293854754,5.49775410044
295,8.84691126652,8.66561706776
296,5.28521676349,5.11245775472
297,9.07076093455,8.87418531417
298,9.23710953849,9.04200367565
299,3.44394070638,3.32720929406
300,14.520907814,14.1698981363
301,37.114423457,36.1368147627
302,9.5936373641,9.39838226261
303,22.8133056257,22.2094814591
304,7.0194546212,6.87853426476
305,10.232187737,9.99044472744
306,14.2269434413,13.8964167757
307,7.28031081387,7.13774671581
308,7.39443578851,7.16064784782
309,9.47615374661,9.28662061169
310,8.43846307394,8.27033086655
311,5.3200704013,5.15161112749
312,6.75667156387,6.54910145383
313,8.06982835479,7.91038212274
314,22.1042682429,21.5229497875
315,8.8051782848,8.60873957651
316,13.4478207606,13.1438821714
317,14.4999106,14.1491288826
318,9.34168571138,9.05983648698
319,16.6555082845,16.2282582431
320,6.88784518541,6.67467303324
321,9.46088812042,9.27046024954
322,10.8496481848,10.5877869998
323,8.97740572168,8.79469251309
324,5.19412876826,5.03626322537
325,8.76573724649,8.49510243664
326,18.0972314134,17.6187182202
327,6.83934202917,6.70272621809
328,13.5415137705,13.1984392894
329,11.6215048526,11.369255171
330,5.21653791798,5.04260507126
331,12.2237569454,11.9029238313
332,20.0032361795,19.4842067394
333,11.1888109367,10.8986282842
334,5.07281835357,4.91133240437
335,7.21299668064,6.98842206642
336,5.71845922317,5.60022369434
337,6.23048918982,6.02338735399
338,19.1040861677,18.609956391
339,21.1861516202,20.6256643061
340,18.1666180568,17.7025534302
341,8.57491934516,8.39211388629
342,19.8341703436,19.3218232832
343,9.13853085959,8.91904825577
344,11.6787773293,11.4079612068
345,8.41682967478,8.25001562848
346,7.56797202243,7.41630320008
347,11.9751076588,11.7091795363
348,23.8421921592,23.2125640301
349,12.4017218286,12.0879635768
350,9.41720194458,9.21852810194
351,10.3221331677,10.0108830873
352,5.23538071198,5.0697154049
353,18.4414362952,17.9694469016
354,4.21747813654,4.07968201186
355,8.78433574357,8.58764070278
356,9.25732117956,9.04389073416
357,8.87678902986,8.70254072638
358,5.4455885879,5.26941129948
359,16.2328112902,15.8358350371
360,6.39605633621,6.19523046472
