,t=14.00Gyr,t=9.50Gyr
0,1.49061419937,0.980787727095
1,1.77641720433,1.14877041068
2,2.20000841986,1.3327749002
3,3.17815546487,1.93751839735
4,2.73603228574,1.65823835245
5,2.04371369304,1.24259712407
6,3.98918714518,2.43121019548
7,1.51493379316,0.979055427106
8,1.76205690293,1.06762831718
9,1.82577965205,1.10984840866
10,4.22085246753,2.57186740344
11,2.61099643142,1.59039432646
12,1.9521403397,1.18659793159
13,2.70036943816,1.6390667029
14,3.31313965251,2.02267230545
15,1.39930763479,0.8505022721
16,2.51571737699,1.53135265883
17,1.70086190484,1.09507067379
18,3.15192574977,1.92486677078
19,2.76740350277,1.67739382996
20,1.75698036836,1.06835018545
21,1.92709236546,1.1706934046
22,1.4671213787,0.957686397711
23,3.69544654891,2.23613952021
24,5.00055700405,3.03443891033
25,1.23338742414,0.748551898571
26,1.72565972248,1.05011097413
27,4.19552976317,2.55421477656
28,3.5315674771,2.15939688094
29,1.44284177785,0.874840158164
30,1.59395624282,1.03653478189
31,2.78205834926,1.70417065195
32,2.25139927717,1.38390051879
33,1.73197989577,1.05369330282
34,0.767659084163,0.498023900404
35,1.60029314605,1.03967880923
36,1.72221919042,1.10692751914
37,1.74690249764,1.06150678491
38,2.81343501183,1.71440619198
39,2.83097822818,1.72664439143
40,4.29392657546,2.60620145286
41,3.83971861156,2.32974848757
42,4.27084567541,2.58999210313
43,2.06052251311,1.25493868351
44,2.11098108709,1.28147207582
45,2.44228323364,1.48842930866
46,1.94171211125,1.24854882797
47,1.21577290589,0.742225446389
48,1.85338887654,1.12424957196
49,3.11710119289,1.89338773152
50,1.14126593087,0.738893049375
51,1.43617638921,0.93944242855
52,2.36636797185,1.43806615955
53,1.56375308916,1.00441958688
54,2.1002250101,1.27940184671
55,1.16032607992,0.753991006472
56,1.76182173798,1.13069654683
57,1.41202399382,0.922248403592
58,1.297475926,0.787341773855
59,1.29133818184,0.784516068875
60,2.87534291889,1.75066378629
61,1.38620539794,0.84434438435
62,1.8868134298,1.14666092093
63,1.84437170985,1.17847844102
64,1.86973254269,1.13375007515
65,0.592277785569,0.388397470996
66,3.3944624672,2.06024388435
67,2.36703351383,1.43350521575
68,1.94764752349,1.18058048943
69,2.03434165352,1.30845963512
70,3.26024655225,1.97946828671
71,2.05863166756,1.25633109776
72,2.59925022632,1.57536236014
73,2.42516578843,1.47308719686
74,2.25136580791,1.37301183193
75,1.4350531504,0.873180005915
76,1.7148983164,1.03886057516
77,1.92514039494,1.1721170118
78,1.92888623361,1.17127051774
79,2.04324312193,1.30472185806
80,0.528130565525,0.352688186992
81,2.17653079211,1.32010681689
82,3.94960547995,2.41218734951
83,1.49322576188,0.907153374666
84,1.86866068643,1.18240846527
85,2.19331678209,1.33276798366
86,2.80602518624,1.70555074158
87,1.43475790557,0.917033917544
88,1.58997090286,1.01700030178
89,1.78452402058,1.14087202729
90,2.82065758541,1.72254804595
91,1.45914647473,0.885533299952
92,1.479910242,0.957666773394
93,1.46480038769,0.890130431465
94,1.8294744791,1.11174858052
95,1.96528137837,1.19138561039
96,2.28904099613,1.39005541958
97,3.94836782959,2.40509036005
98,1.48409638517,0.956997051869
99,1.62256300708,0.990254527441
100,1.57518681505,1.02676898946
101,3.61127389925,2.20410716286
102,1.65817813698,1.08064636721
103,2.51655056656,1.52880777009
104,1.26352786696,0.836115647382
105,5.06381609558,3.08387808693
106,2.61630889533,1.58932616086
107,3.15647001615,1.93130536845
108,1.82990292206,1.17896379479
109,2.70947365016,1.65195022915
110,1.0358735869,0.67545973732
111,2.40224422094,1.46399547023
112,3.97884754217,2.41252332668
113,3.87720607369,2.35072149519
114,0.617541126217,0.406302235901
115,2.79735199475,1.69445057628
116,0.901578545681,0.592620820013
117,1.55417739096,1.02171760836
118,1.9427498513,1.18380774776
119,2.6777609631,1.62184365678
120,3.95612426437,2.40987098851
121,2.11738104467,1.29199618379
122,4.06817992449,2.4867964009
123,1.3614225664,0.881525946565
124,4.75061938746,2.90637400621
125,1.84178928895,1.11975199364
126,1.29009911574,0.847858322773
127,2.04776035261,1.24254237355
128,0.935821144099,0.619866672695
129,3.46852936646,2.11325399139
130,2.22328669753,1.36476617495
131,1.00984329701,0.658885319698
132,3.0080320579,1.83443747383
133,2.14814489067,1.31310096428
134,1.32426540595,0.805065760228
135,1.34991076481,0.820464422988
136,1.96346997634,1.25101028847
137,1.2124744286,0.778458158158
138,1.8297190643,1.1601404839
139,1.56076621139,1.01741912517
140,1.43058273935,0.930699036992
141,4.09585850355,2.49672748654
142,2.71083966573,1.6542636327
143,1.66291127043,1.01099410199
144,1.69342362039,1.1018525874
145,1.38191892541,0.888853428942
146,1.29690503333,0.848460855936
147,2.71523732755,1.64974801227
148,2.3858471307,1.44652729428
149,1.5122217771,0.920049385538
150,3.02735394864,1.84572557364
151,1.68593920807,1.02512755852
152,2.23887854132,1.35576758463
153,0.589130608971,0.382024473161
154,1.01827857107,0.670490862177
155,1.43863294516,0.872222429431
156,1.05036298788,0.639528822732
157,1.53137752436,0.930845252379
158,1.87808511033,1.14062035354
159,4.72312523279,2.88114526597
160,1.54736721362,1.00431811195
161,2.57617122701,1.56173138341
162,1.85214377479,1.19886116219
163,3.81353954675,2.34562536235
164,2.60744333391,1.60270740703
