,maximum,mean,mean+sigma,mean-sigma,minimum,time
126,4222324.32549,1888090.38569,2696505.2376,1079675.53377,222648.693337,3528000000.0
127,4142059.27007,1854617.09386,2647791.73237,1061442.45534,219224.025009,3556000000.0
128,4013778.58616,1798229.05537,2566867.12959,1029590.98116,212740.906316,3584000000.0
129,4649570.93499,2056608.72901,2945299.35609,1167918.10192,238005.187808,3612000000.0
130,4702013.81061,2107052.54039,3007534.64187,1206570.43892,249401.381416,3640000000.0
131,3964291.03988,1796143.92431,2556769.9674,1035517.88122,216462.430617,3668000000.0
132,3380033.46251,1524292.69483,2172331.34417,876254.045496,182293.366379,3696000000.0
133,3657081.48573,1622114.91562,2321375.71012,922854.121119,188659.245787,3724000000.0
134,3323400.527,1501215.00557,2138561.80926,863868.201887,179986.806664,3752000000.0
135,3091841.63576,1386035.17774,1978266.04068,793804.314807,164103.684621,3780000000.0
136,2878481.10093,1293375.95196,1844978.71141,741773.192514,153724.128151,3808000000.0
137,2678568.2063,1202737.60105,1715957.68972,689517.512384,142788.846364,3836000000.0
138,2812687.79594,1251693.22137,1789795.3405,713591.102239,146400.586488,3864000000.0
139,2782208.16278,1246892.91766,1779791.68386,713994.151452,147556.156054,3892000000.0
140,2897670.46005,1290979.20733,1845433.46698,736524.947686,151282.359111,3920000000.0
141,3045781.19826,1358275.18275,1941153.34496,775397.020539,159425.292,3948000000.0
142,2870291.07648,1290598.85913,1840665.99709,740531.721167,153538.545828,3976000000.0
143,2645577.10725,1188678.66142,1695618.56611,681738.756735,141243.56187,4004000000.0
144,2439723.76226,1096412.13823,1563928.47415,628895.802318,130318.409312,4032000000.0
145,2872683.18902,1268131.44038,1816955.97711,719306.90366,146331.102877,4060000000.0
146,2675879.17646,1208133.68921,1721331.26686,694936.111567,144665.625847,4088000000.0
147,2499833.29859,1120581.57013,1599418.13186,641745.008396,132640.390848,4116000000.0
148,2250840.3079,1014320.86317,1445861.61302,582780.113312,121087.817274,4144000000.0
149,2134668.98611,956323.910694,1365178.57805,547469.243341,113086.098004,4172000000.0
