,maximum,mean,mean+sigma,mean-sigma,minimum,time
45,2040.70873258,780.198437485,1144.75916197,415.637713002,82.3530310089,1260000000.0
46,1979.00880175,756.609480933,1110.14787228,403.071089587,79.863123343,1288000000.0
47,2155.05505371,823.915024595,1208.90305308,438.926996104,86.9674896913,1316000000.0
48,2583.29854406,987.639958342,1449.13119114,526.148725545,104.249304032,1344000000.0
49,2905.43070726,1110.79668638,1629.83495317,591.758419597,117.248983801,1372000000.0
50,2732.11233142,1044.5340572,1532.61000601,556.458108384,110.254701201,1400000000.0
51,2340.3539764,894.758025188,1312.84862654,476.667423839,94.4452486104,1428000000.0
52,2192.75100729,838.326843201,1230.04903416,446.604652247,88.4887141485,1456000000.0
53,2341.37656199,895.148977442,1313.42225775,476.875697136,94.4865151672,1484000000.0
54,2313.4917609,884.488133053,1297.77995612,471.196309986,93.361220875,1512000000.0
55,2414.56849604,923.131526676,1354.48011953,491.782933819,97.4401839187,1540000000.0
56,2513.30612143,960.880637963,1409.86813228,511.893143645,101.424751925,1568000000.0
57,2534.0131619,968.797299643,1421.48398609,516.110613198,102.260386878,1596000000.0
58,2511.21824148,960.082405148,1408.69691188,511.467898418,101.340495294,1624000000.0
59,2714.12181908,1037.65597147,1522.51802008,552.793922857,109.528692047,1652000000.0
60,3002.62615101,1147.95619481,1684.35786129,611.554528327,121.171316893,1680000000.0
61,3208.33586096,1226.60259432,1799.75310188,653.452086768,129.472755433,1708000000.0
62,3063.53611818,1171.24313452,1718.52601173,623.960257303,123.629345486,1736000000.0
63,2876.38867999,1099.6934143,1613.54349214,585.843336469,116.076989516,1764000000.0
64,2655.03138076,1015.06466928,1489.37055539,540.758783176,107.144090746,1792000000.0
65,2588.53950544,989.64366902,1452.07116903,527.21616901,104.46080362,1820000000.0
66,2566.86743249,981.35805864,1439.91396909,522.802148187,103.586224672,1848000000.0
67,2651.69117045,1013.78764879,1487.49682579,540.078471796,107.009296182,1876000000.0
68,2885.21274533,1103.06700794,1618.49345363,587.640562246,116.433085668,1904000000.0
69,3446.69417369,1317.73112246,1933.46295375,701.999291176,139.09173202,1932000000.0
70,4590.9328579,1755.19347036,2575.33687545,935.050065274,185.267613144,1960000000.0
71,5087.99940555,1945.23065578,2854.17210335,1036.28920821,205.326789722,1988000000.0
72,4248.02393438,1624.09342553,2382.97814945,865.208701601,171.429484869,2016000000.0
73,3932.21233423,1503.35315866,2205.81998036,800.88633696,158.684872135,2044000000.0
74,3793.1326479,1450.1805759,2127.80162201,772.559529793,153.072295711,2072000000.0
75,3671.03903305,1403.50206367,2059.31179689,747.692330453,148.145194117,2100000000.0
76,3251.16524122,1242.97701122,1823.77873801,662.175284438,131.201139903,2128000000.0
77,2933.56314848,1121.5522079,1645.61617139,597.488244409,118.384271639,2156000000.0
78,2917.13830619,1115.27270506,1636.40246617,594.142943938,117.721445276,2184000000.0
79,3027.00982449,1157.27849723,1698.0361649,616.520829553,122.155322786,2212000000.0
80,3047.80979215,1165.23068659,1709.70414729,620.757225885,122.994707826,2240000000.0
