,maximum,mean,mean+sigma,mean-sigma,minimum,time
45,3713451.13033,1619436.02734,2334105.2054,904766.849279,269819.324735,1260000000.0
46,5407721.2004,2337741.89854,3378064.19341,1297419.60368,383704.43048,1288000000.0
47,7000564.57063,3051042.64082,4397016.98144,1705068.3002,508189.151274,1316000000.0
48,5958739.37463,2687364.10155,3839192.897,1535535.30609,468303.188304,1344000000.0
49,3957355.9232,1801499.79802,2561955.50472,1041044.09132,323093.162878,1372000000.0
50,3004572.76654,1344307.40237,1921774.30129,766840.503446,233137.480839,1400000000.0
51,4558928.39107,1960383.6259,2838266.45297,1082500.79883,317436.476078,1428000000.0
52,4224022.43296,1889899.81589,2701642.87099,1078156.76078,328903.667558,1456000000.0
53,4586848.91332,2008777.28218,2890995.97198,1126558.59239,336728.337347,1484000000.0
54,4975304.98747,2189630.46717,3146368.30748,1232892.62685,370298.686849,1512000000.0
55,5126619.59267,2261703.60013,3247551.9441,1275855.25617,384193.170412,1540000000.0
56,4494029.55541,2016024.24188,2884902.73636,1147145.7474,349162.333597,1568000000.0
57,5264918.75729,2298256.48227,3311584.7444,1284928.22015,382659.545453,1596000000.0
58,6187110.99141,2711568.42092,3901786.91855,1521349.9233,455068.233119,1624000000.0
59,7266315.93808,3181271.90923,4578544.19581,1783999.62266,533149.127641,1652000000.0
60,6139005.29033,2753851.17082,3933487.48753,1574214.8541,481592.412627,1680000000.0
61,5383317.04763,2390788.43837,3425683.16188,1355893.71486,410937.870206,1708000000.0
62,4376420.62784,1962477.63032,2804205.91796,1120749.34268,342389.622985,1736000000.0
63,4378601.90995,1936230.51658,2782368.59379,1090092.43936,327250.648945,1764000000.0
64,4472914.14524,1974582.81912,2835553.09683,1113612.54141,336247.909363,1792000000.0
65,4739271.90239,2084645.3988,2997579.79204,1171711.00555,352622.995292,1820000000.0
66,5563014.4043,2433095.20075,3505209.41407,1360980.98743,407533.99506,1848000000.0
67,6631724.37586,2901825.15636,4178479.36019,1625170.95253,486220.279102,1876000000.0
68,10758087.1634,4627918.49296,6699729.03163,2556107.95429,753165.861551,1904000000.0
69,14186350.2487,6186236.91225,8912745.9521,3459727.8724,1017433.53681,1932000000.0
70,8060765.36862,3790663.30268,5343188.27078,2238138.33457,713266.972912,1960000000.0
71,6529438.31586,2878382.02628,4133829.82759,1622934.22497,488261.090535,1988000000.0
72,6476642.09132,2864120.03535,4109668.63185,1618571.43885,488604.512006,2016000000.0
73,6907318.67969,3036843.87879,4365037.10885,1708650.64874,512482.373959,2044000000.0
74,5388161.89288,2436427.7951,3474118.74091,1398736.84928,430887.40242,2072000000.0
75,4085375.55379,1831528.04054,2616601.3174,1046454.76368,320448.762495,2100000000.0
76,4468908.54382,1955008.49498,2814695.13589,1095321.85407,326723.877756,2128000000.0
77,5313749.77295,2326327.806,3348293.31214,1304362.29986,389438.103679,2156000000.0
