,maximum,mean,mean+sigma,mean-sigma,minimum,time
141,5102253.54776,1572457.32094,3839055.24955,-694140.60768,50844.0467728,3948000000.0
142,5367508.39565,1654128.81417,4038678.38468,-730420.756342,53439.844547,3976000000.0
143,5111308.26194,1575011.37194,3846558.1219,-696535.378025,50480.2290293,4004000000.0
144,4709659.36667,1451210.03055,3544255.15125,-641835.090153,46537.9190741,4032000000.0
145,4344022.99711,1338479.30328,3269085.21885,-592126.61228,42915.7793007,4060000000.0
146,5000586.9939,1540911.07526,3761716.90589,-679894.755367,50268.4869114,4088000000.0
147,4785997.31715,1474515.38091,3601942.67641,-652911.914581,47083.6331919,4116000000.0
148,4438332.6115,1367457.6352,3339859.1771,-604943.906705,43948.161461,4144000000.0
149,4020783.82922,1238739.14179,3025958.7939,-548480.510323,39614.7454704,4172000000.0
150,3786605.50002,1166608.01454,2849371.97132,-516155.942235,37515.5982313,4200000000.0
151,3900837.83513,1201813.38791,2934982.07283,-531355.297015,38842.2521042,4228000000.0
152,4216861.1194,1299150.73693,3172604.1484,-574302.674537,42065.7919034,4256000000.0
153,4664460.37306,1437011.62601,3509256.60384,-635233.351815,46580.3496497,4284000000.0
154,4461577.6233,1374359.94047,3357523.63745,-608803.756521,44003.5435803,4312000000.0
155,4163179.13431,1282440.3856,3132765.57198,-567884.800769,41189.6546169,4340000000.0
156,4401207.193,1355797.49161,3311212.10402,-599617.120799,43929.1048584,4368000000.0
157,4794825.85442,1476994.03138,3607392.26255,-653404.199788,47809.2904492,4396000000.0
158,4467949.54411,1376163.05643,3362402.38446,-610076.271611,43985.6402114,4424000000.0
159,4483035.3153,1380857.35956,3372901.99046,-611187.271341,44648.339882,4452000000.0
160,5183329.08147,1596552.40198,3899181.11852,-706076.314561,51947.3647602,4480000000.0
161,5621480.03419,1731383.58684,4229418.93438,-766651.760697,55938.9021517,4508000000.0
162,5326026.94851,1640259.15554,4007883.58262,-727365.271544,52551.1121602,4536000000.0
163,5454769.46764,1679922.65343,4103852.82389,-744007.517039,54355.7586605,4564000000.0
164,5657391.47897,1742236.42316,4256522.78426,-772049.937943,56210.1278564,4592000000.0
165,5834689.14701,1796736.54019,4389822.73302,-796349.652637,58010.3112866,4620000000.0
166,5751635.22251,1771058.21939,4327698.19004,-785581.751257,56954.6616518,4648000000.0
167,5428552.67787,1671477.33735,4084771.14458,-741816.469882,53644.4426802,4676000000.0
168,4654071.27928,1432909.39623,3502602.19574,-636783.403277,45632.5048904,4704000000.0
169,4475272.98967,1377906.74178,3367028.7449,-611215.261348,32999.455134,4732000000.0
170,4682616.30632,1441706.81019,3522874.74308,-639461.122693,33153.622324,4760000000.0
171,4992015.89636,1536926.13087,3755543.9241,-681691.662373,35338.5756484,4788000000.0
172,4658951.92796,1434273.54273,3505870.52106,-637323.43559,32916.5802544,4816000000.0
173,4534807.33047,1396079.66725,3411817.34755,-619658.013056,32083.8996806,4844000000.0
174,4807911.52262,1480131.7648,3616978.35875,-656714.829162,34036.9303668,4872000000.0
175,4349111.26245,1338776.22453,3272903.36952,-595350.920472,30696.0237776,4900000000.0
176,3915413.93721,1205294.09913,2946139.78276,-535551.584506,27649.798522,4928000000.0
177,4114807.30406,1266698.31344,3095453.7453,-562057.118423,29104.0050444,4956000000.0
178,3520002.27935,1083476.20536,2649296.5622,-482344.151467,24811.6826359,4984000000.0
179,3226291.12677,993127.764761,2427377.62444,-441122.094919,22797.5901835,5012000000.0
180,3154387.29723,970962.584778,2373332.34959,-431407.180034,22276.3757973,5040000000.0
181,2974548.60161,915590.411371,2238142.24544,-406961.4227,20998.6432655,5068000000.0
182,2790734.2437,859010.670315,2099810.29355,-381788.952919,19702.5313127,5096000000.0
183,2893246.8445,890584.488237,2176550.32987,-395381.353395,20450.8610431,5124000000.0
184,3460149.26159,1065103.55944,2602556.2026,-472349.083714,24487.0937678,5152000000.0
185,3323427.26227,1022935.8256,2500856.85306,-454985.201856,23447.7524814,5180000000.0
186,3274605.26915,1007949.92843,2463558.88707,-447659.030215,23138.8099674,5208000000.0
187,3676264.02321,1131580.66174,2765339.36735,-502178.043864,26001.2502271,5236000000.0
188,3547108.74648,1091763.89172,2669051.55502,-485523.771581,25033.1620275,5264000000.0
189,3871309.69991,1191603.98591,2911991.38325,-528783.411428,27384.5198772,5292000000.0
190,2769825.18633,852423.24942,2085653.70715,-380807.20831,19454.6188903,5320000000.0
191,2017474.95922,620964.350167,1518237.22106,-276308.52072,14227.8945537,5348000000.0
192,1915375.1432,589540.077325,1441059.18974,-261979.035094,13528.8380703,5376000000.0
193,2021555.70956,622228.419855,1520768.94262,-276312.102913,14289.7926843,5404000000.0
194,1950461.18363,600327.422321,1467590.49335,-266935.648712,13768.0953931,5432000000.0
195,1483822.88364,456684.120304,1116952.0718,-203583.831194,10444.5336063,5460000000.0
196,1688943.24692,519888.823742,1270177.42334,-230399.775858,11962.6157412,5488000000.0
197,1349743.57636,415404.603881,1016156.11359,-185346.905829,9492.21744712,5516000000.0
198,1252004.3331,385388.204078,941833.182586,-171056.77443,8851.92868609,5544000000.0
199,1354608.84655,416959.79447,1019059.11945,-185139.530509,9574.48468368,5572000000.0
200,1453904.70695,447530.591467,1093749.12712,-198687.944187,10277.0365046,5600000000.0
201,1653813.66889,509073.774034,1244019.42245,-225871.874384,11697.5559211,5628000000.0
202,1635645.27888,503461.586064,1230705.5308,-223782.358673,11546.8997135,5656000000.0
203,1502860.81667,462603.716199,1130834.43884,-205627.006446,10611.4850841,5684000000.0
204,1615462.00341,497291.895188,1215205.17802,-220621.387641,11429.8484536,5712000000.0
205,1573373.80275,484315.404883,1183887.12545,-215256.315687,11109.7819687,5740000000.0
206,1652429.56199,508680.742184,1243065.35253,-225703.868158,11688.2884881,5768000000.0
207,1657821.30329,510326.368321,1247343.42187,-226690.685232,11711.930965,5796000000.0
208,1533628.88678,472095.290153,1154000.89311,-209810.312805,10828.2152781,5824000000.0
209,1831022.03469,563690.755824,1377130.99452,-249749.482875,12986.1516751,5852000000.0
210,1979373.35138,609325.206223,1489186.79328,-270536.380828,14004.3209617,5880000000.0
211,1795609.92968,552745.338895,1351221.30713,-245730.629344,12684.0598733,5908000000.0
212,1883427.85795,579820.710443,1416813.5737,-257172.152817,13339.3227632,5936000000.0
213,2068390.56565,636756.023233,1556022.84658,-282510.800115,14644.2130358,5964000000.0
214,2071975.90649,637850.419955,1558950.89105,-283250.051138,14653.4847233,5992000000.0
215,2106230.09172,648408.729056,1584596.19005,-287778.731935,14904.8716246,6020000000.0
216,2383322.49892,733728.394783,1792784.01773,-325327.228168,16885.3200188,6048000000.0
217,2276637.17023,700839.235281,1713157.96943,-311479.498866,16085.3270552,6076000000.0
218,2006958.60357,617832.429783,1510245.92578,-274581.066208,14178.9480371,6104000000.0
219,1711145.54169,526765.182141,1287736.25627,-234205.891989,12082.7263499,6132000000.0
220,1825656.0576,562063.043897,1373300.93369,-249174.845896,12934.4980865,6160000000.0
221,2151145.11387,662268.181284,1618118.35481,-293581.992237,15241.9394497,6188000000.0
222,2450524.1468,754434.213352,1843420.55738,-334552.130674,17355.8408005,6216000000.0
223,2358672.24879,726123.660477,1774838.05163,-322590.730682,16669.1670892,6244000000.0
224,2482168.33882,764186.244978,1867259.72669,-338887.236732,17577.9071019,6272000000.0
225,2440903.54301,751446.060736,1836633.51707,-333741.395601,17256.0911839,6300000000.0
226,2437358.25782,750377.065629,1833750.76487,-332996.633614,17246.4492267,6328000000.0
227,2399399.2559,738679.520037,1805325.82546,-327966.78539,16968.3489959,6356000000.0
228,2193230.99118,675201.923818,1650392.81145,-299988.963817,15497.1578732,6384000000.0
229,2176419.72567,670054.945141,1637416.03856,-297306.148273,15401.5516123,6412000000.0
230,2370540.35681,729829.296354,1783300.27985,-323641.68714,16786.5411414,6440000000.0
231,2463273.59541,758366.658601,1853271.59196,-336538.274757,17428.3939695,6468000000.0
232,2319725.36102,714158.53963,1745522.179,-317205.099737,16395.1831776,6496000000.0
233,2507434.56868,771991.965091,1886198.06922,-342214.139036,17762.1828523,6524000000.0
234,2657569.00725,818188.216354,1999417.36013,-363040.927418,18805.548255,6552000000.0
235,2916407.55937,897899.435015,2193905.87867,-398107.008642,20654.8252053,6580000000.0
236,3213305.16227,989296.725368,2417330.56465,-438737.11391,22751.7513787,6608000000.0
237,2716386.27012,836233.26877,2044544.48412,-372077.946582,19159.95051,6636000000.0
238,2680883.95948,825392.352878,2016787.636,-366002.930248,18983.1077309,6664000000.0
239,2708045.81247,833715.678871,2037539.32778,-370107.970043,19152.4024755,6692000000.0
240,2526503.98737,777819.092397,1901110.16982,-345471.985026,17857.1346371,6720000000.0
241,2713284.75813,835366.008403,2041072.80211,-370340.785299,19218.547171,6748000000.0
242,2831729.52232,871800.043192,2130495.62842,-386895.542038,20034.4159949,6776000000.0
243,2630381.33505,809793.778367,1979329.16717,-359741.61044,18587.416339,6804000000.0
244,2538140.93628,781419.236347,1909661.77698,-346823.304289,17953.9406774,6832000000.0
245,2583908.83347,795511.494249,1944007.89796,-352984.909466,18283.8073014,6860000000.0
246,2620260.28772,806698.820958,1971400.1864,-358002.544486,18537.9404151,6888000000.0
247,2748083.50174,846063.613694,2067427.70564,-375300.478252,19452.3789211,6916000000.0
248,3177667.89733,978341.440241,2390270.79364,-433587.913163,22517.0835142,6944000000.0
249,2800713.47379,862192.454071,2107915.59371,-383530.685568,19761.5442669,6972000000.0
250,2786970.19462,858046.910682,2096596.28888,-380502.467519,19733.9970851,7000000000.0
